back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
46.0,56.0,46.0,84.0,6.0,96.0,182.0,60.0,576.0,8.0,1.0,0.3018,2.6789,0.316,87.0,385.0,10.0,4.1818,3.6282,46.0,11.0,4.3077,3.4493,56.0,10.0,3.8333,3.2146,46.0,18.0,6.4615,5.2379,84.0,2.0,2.0,0.0,6.0,16.0,5.6471,3.6562,96.0,27.0,10.7059,8.2064,182.0,10.0,3.75,3.0221,60.0
47.0,41.0,57.0,52.0,6.0,71.0,145.0,21.0,440.0,8.0,1.0,0.4135,2.6562,0.3295,42.0,250.0,14.0,4.7,3.9172,47.0,12.0,5.8571,3.579,41.0,10.0,4.0714,2.4951,57.0,14.0,6.5,3.6645,52.0,4.0,2.0,1.7321,6.0,12.0,5.9167,3.7769,71.0,27.0,11.1538,6.8416,145.0,9.0,2.625,2.7223,21.0
64.0,34.0,53.0,58.0,4.0,93.0,141.0,54.0,501.0,8.0,1.0,0.3021,2.7134,0.2814,61.0,320.0,14.0,7.1111,3.9826,64.0,12.0,3.0909,3.239,34.0,12.0,4.4167,3.5537,53.0,12.0,6.4444,3.1269,58.0,2.0,2.0,0.0,4.0,15.0,6.6429,3.6502,93.0,20.0,10.0714,6.3423,141.0,16.0,4.1538,4.2396,54.0
54.0,52.0,71.0,56.0,10.0,82.0,134.0,43.0,502.0,8.0,1.0,0.4749,2.7888,0.2669,57.0,294.0,19.0,5.4,6.168,54.0,12.0,4.7273,3.003,52.0,9.0,4.4375,2.4486,71.0,14.0,7.0,4.1404,56.0,4.0,2.5,1.291,10.0,14.0,5.125,3.2838,82.0,17.0,8.9333,5.4441,134.0,8.0,3.0714,2.5859,43.0
92.0,43.0,32.0,82.0,6.0,69.0,195.0,32.0,551.0,8.0,1.0,0.2534,2.581,0.3539,83.0,317.0,13.0,6.5714,3.3676,92.0,11.0,4.3,3.6225,43.0,11.0,3.5556,3.1269,32.0,16.0,7.4545,4.4803,82.0,4.0,3.0,1.4142,6.0,11.0,4.9286,3.4522,69.0,24.0,12.1875,7.3414,195.0,13.0,3.5556,3.8442,32.0
52.0,48.0,54.0,42.0,6.0,87.0,136.0,43.0,468.0,8.0,1.0,0.3835,2.7272,0.2906,56.0,284.0,20.0,7.4286,5.9682,52.0,18.0,4.3636,5.0452,48.0,9.0,3.6,2.6939,54.0,10.0,7.0,3.2863,42.0,2.0,2.0,0.0,6.0,10.0,6.2143,2.2593,87.0,21.0,10.4615,6.6032,136.0,12.0,3.5833,3.3428,43.0
71.0,57.0,40.0,64.0,8.0,97.0,178.0,40.0,555.0,8.0,1.0,0.3079,2.6772,0.3207,56.0,346.0,16.0,5.9167,4.0555,71.0,12.0,3.5625,3.326,57.0,11.0,4.4444,3.5746,40.0,20.0,8.0,6.3246,64.0,2.0,2.0,0.0,8.0,14.0,5.1053,3.5102,97.0,25.0,11.125,8.906,178.0,8.0,3.3333,2.6742,40.0
55.0,51.0,47.0,70.0,8.0,87.0,183.0,45.0,546.0,8.0,1.0,0.3111,2.6744,0.3352,71.0,340.0,12.0,5.0,3.1623,55.0,12.0,4.6364,3.2946,51.0,8.0,2.9375,2.1125,47.0,19.0,8.75,5.3652,70.0,2.0,1.6,0.5477,8.0,11.0,5.8,2.678,87.0,27.0,12.2,7.627,183.0,8.0,3.75,2.5981,45.0
84.0,39.0,44.0,62.0,8.0,105.0,180.0,58.0,580.0,8.0,1.0,0.242,2.6803,0.3103,88.0,371.0,18.0,7.6364,5.353,84.0,12.0,3.5455,3.0451,39.0,8.0,2.75,2.0166,44.0,12.0,7.75,2.7124,62.0,4.0,2.6667,1.1547,8.0,14.0,7.0,3.2514,105.0,21.0,12.8571,5.7359,180.0,13.0,4.1429,3.9973,58.0
66.0,38.0,57.0,54.0,4.0,92.0,159.0,43.0,513.0,8.0,1.0,0.3231,2.6757,0.3099,67.0,316.0,12.0,5.5,3.2051,66.0,9.0,3.4545,2.4234,38.0,8.0,3.3529,1.9666,57.0,12.0,6.75,3.8452,54.0,4.0,4.0,1.9474,4.0,10.0,5.75,3.0876,92.0,23.0,9.9375,6.1261,159.0,7.0,3.3077,2.1364,43.0
62.0,44.0,87.0,60.0,10.0,127.0,176.0,62.0,628.0,8.0,1.0,0.3589,2.7228,0.2803,82.0,409.0,10.0,5.6364,2.3355,62.0,9.0,3.6667,2.871,44.0,14.0,4.5789,3.8487,87.0,14.0,6.6667,4.2426,60.0,6.0,3.3333,2.3094,10.0,17.0,8.4667,4.5019,127.0,21.0,11.7333,6.1814,176.0,8.0,4.4286,2.1381,62.0
15.0,25.0,43.0,12.0,4.0,28.0,49.0,4.0,180.0,8.0,1.0,0.8395,2.6209,0.2722,25.0,102.0,13.0,7.5,7.7782,15.0,11.0,6.25,3.304,25.0,16.0,5.375,4.6885,43.0,6.0,6.0,0.0,12.0,4.0,4.0,1.825,4.0,9.0,5.6,3.4351,28.0,21.0,12.25,9.5699,49.0,2.0,2.0,0.0,4.0
20.0,25.0,21.0,26.0,2.0,65.0,93.0,34.0,286.0,8.0,1.0,0.2396,2.595,0.3252,54.0,209.0,10.0,3.3333,3.6148,20.0,9.0,3.5714,2.6992,25.0,10.0,4.2,3.5637,21.0,12.0,4.3333,4.0825,26.0,2.0,2.0,1.8307,2.0,13.0,6.5,3.7491,65.0,17.0,9.3,5.8319,93.0,7.0,4.8571,1.6762,34.0
38.0,48.0,60.0,75.0,10.0,104.0,171.0,44.0,550.0,8.0,1.0,0.3386,2.6891,0.3109,76.0,351.0,12.0,4.2222,3.7676,38.0,9.0,4.3636,2.8731,48.0,11.0,4.2857,2.6144,60.0,21.0,6.25,5.119,75.0,4.0,3.3333,1.1547,10.0,14.0,6.9333,3.9545,104.0,21.0,11.4,5.7793,171.0,7.0,4.4,2.0656,44.0
62.0,47.0,54.0,84.0,0.0,93.0,176.0,39.0,555.0,7.0,0.875,0.3279,2.6207,0.3171,80.0,357.0,11.0,5.1667,2.7907,62.0,9.0,3.6154,2.1809,47.0,9.0,3.8571,2.445,54.0,20.0,10.5,6.5683,84.0,10.875,4.1926,3.4001,31.2188,12.0,6.2,3.1668,93.0,21.0,11.7333,6.2959,176.0,8.0,2.7857,2.3916,39.0
34.0,39.0,61.0,46.0,2.0,72.0,121.0,31.0,406.0,8.0,1.0,0.4464,2.6753,0.298,48.0,256.0,8.0,3.7778,2.7285,34.0,8.0,3.9,2.5582,39.0,9.0,3.8125,2.2867,61.0,16.0,6.5714,5.3807,46.0,2.0,2.0,2.1473,2.0,11.0,6.0,2.7961,72.0,20.0,9.3077,6.1153,121.0,6.0,3.1,1.4491,31.0
54.0,41.0,49.0,60.0,9.0,91.0,172.0,24.0,500.0,8.0,1.0,0.3136,2.6297,0.344,70.0,313.0,14.0,4.9091,3.8329,54.0,9.0,4.1,2.846,41.0,12.0,3.2667,2.8402,49.0,18.0,7.5,5.6315,60.0,6.0,3.0,2.6458,9.0,14.0,5.3529,3.5345,91.0,26.0,10.1176,7.8253,172.0,6.0,3.0,1.8516,24.0
65.0,39.0,55.0,40.0,0.0,105.0,165.0,56.0,525.0,7.0,0.875,0.2883,2.6093,0.3143,78.0,346.0,10.0,5.4167,2.9683,65.0,7.0,3.0,1.7321,39.0,7.0,3.4375,2.0966,55.0,7.0,3.6364,2.0136,40.0,7.6286,3.8224,2.4324,24.8,12.0,6.1765,3.5397,105.0,20.0,10.3125,6.3321,165.0,14.0,4.0,3.2817,56.0
66.0,51.0,53.0,68.0,6.0,100.0,163.0,56.0,563.0,8.0,1.0,0.326,2.7272,0.2895,70.0,371.0,11.0,4.7143,3.7709,66.0,7.0,3.9231,2.0191,51.0,10.0,4.4167,3.2602,53.0,20.0,7.5556,5.8119,68.0,2.0,2.0,0.0,6.0,12.0,6.25,3.624,100.0,26.0,10.1875,7.3866,163.0,10.0,4.6667,3.2004,56.0
28.0,42.0,79.0,38.0,4.0,107.0,161.0,60.0,519.0,8.0,1.0,0.3689,2.6178,0.3102,63.0,321.0,8.0,3.5,2.2039,28.0,9.0,3.8182,2.2724,42.0,11.0,3.95,2.7237,79.0,14.0,4.75,4.2678,38.0,2.0,2.0,0.0,4.0,13.0,6.6875,2.8687,107.0,23.0,10.0625,5.7442,161.0,9.0,4.0,2.4495,60.0
29.0,42.0,27.0,46.0,0.0,83.0,112.0,44.0,383.0,7.0,0.875,0.2887,2.624,0.2924,61.0,283.0,11.0,4.1429,3.8048,29.0,8.0,4.6667,2.5981,42.0,11.0,4.5,3.8341,27.0,16.0,7.6667,5.8538,46.0,7.8205,3.7669,2.3217,26.2308,16.0,8.3,3.7431,83.0,21.0,10.1818,7.2363,112.0,9.0,4.4,2.1187,44.0
28.0,51.0,63.0,50.0,0.0,89.0,157.0,35.0,473.0,7.0,0.875,0.4057,2.5775,0.3319,51.0,278.0,6.0,3.5,1.7728,28.0,10.0,4.25,2.2208,51.0,8.0,3.9375,2.3229,63.0,10.0,5.5556,3.5746,50.0,8.2821,3.6742,2.4246,27.3333,10.0,5.5625,3.0544,89.0,25.0,9.8125,6.7451,157.0,9.0,2.9167,2.3916,35.0
44.0,48.0,57.0,62.0,0.0,93.0,155.0,38.0,497.0,7.0,0.875,0.3671,2.6285,0.3119,66.0,316.0,14.0,4.8889,4.8591,44.0,9.0,4.0,3.0748,48.0,8.0,3.5625,2.25,57.0,16.0,7.75,4.9497,62.0,6.425,3.604,2.1312,21.325,12.0,6.6429,3.8151,93.0,21.0,10.3333,6.377,155.0,9.0,3.4545,2.2074,38.0
66.0,43.0,36.0,66.0,4.0,57.0,142.0,28.0,442.0,8.0,1.0,0.348,2.662,0.3213,41.0,255.0,18.0,5.5,5.1079,66.0,9.0,3.5833,1.9752,43.0,8.0,4.0,2.1794,36.0,16.0,6.6,5.3375,66.0,2.0,2.0,0.0,4.0,7.0,4.0714,1.6854,57.0,22.0,10.9231,7.0647,142.0,8.0,2.3333,1.9695,28.0
59.0,48.0,51.0,58.0,4.0,72.0,165.0,19.0,476.0,8.0,1.0,0.3867,2.6078,0.3466,73.0,289.0,8.0,5.9,2.4244,59.0,11.0,4.0,3.3303,48.0,11.0,4.6364,3.6131,51.0,18.0,7.25,5.12,58.0,2.0,2.0,0.0,4.0,16.0,4.8,3.8396,72.0,19.0,10.3125,6.7104,165.0,7.0,2.375,1.9955,19.0
14.0,16.0,37.0,20.0,4.0,29.0,49.0,7.0,176.0,8.0,1.0,0.6235,2.6859,0.2784,30.0,113.0,8.0,4.6667,3.0551,14.0,8.0,4.0,2.8284,16.0,8.0,4.625,1.8468,37.0,12.0,10.0,2.8284,20.0,2.0,2.0,0.0,4.0,9.0,7.25,1.2583,29.0,18.0,12.25,3.8622,49.0,4.0,3.5,0.7071,7.0
34.0,48.0,56.0,66.0,4.0,78.0,143.0,25.0,454.0,8.0,1.0,0.4228,2.6516,0.315,77.0,297.0,6.0,3.4,1.4298,34.0,10.0,4.0,2.8284,48.0,7.0,3.5,1.9664,56.0,10.0,7.3333,2.8284,66.0,2.0,2.0,0.0,4.0,9.0,5.2,2.4553,78.0,18.0,9.5333,5.9865,143.0,6.0,3.125,2.1002,25.0
20.0,39.0,52.0,48.0,4.0,64.0,134.0,18.0,379.0,8.0,1.0,0.4213,2.574,0.3536,52.0,217.0,4.0,2.2222,1.0929,20.0,9.0,3.9,2.8848,39.0,12.0,3.4667,3.6029,52.0,14.0,6.0,4.0,48.0,4.0,4.0,1.8886,4.0,11.0,5.3333,2.64,64.0,22.0,8.9333,6.3636,134.0,4.0,2.0,1.118,18.0
56.0,54.0,62.0,60.0,2.0,89.0,164.0,39.0,526.0,8.0,1.0,0.3973,2.6688,0.3118,85.0,346.0,14.0,5.0909,4.5045,56.0,11.0,4.9091,3.4483,54.0,11.0,4.4286,2.6228,62.0,12.0,6.6667,3.7417,60.0,2.0,2.0,2.4382,2.0,13.0,6.3571,3.8352,89.0,25.0,10.9333,6.5625,164.0,7.0,3.5455,2.2074,39.0
14.0,51.0,57.0,74.0,8.0,90.0,158.0,46.0,498.0,8.0,1.0,0.3673,2.6329,0.3173,74.0,315.0,6.0,2.8,2.1679,14.0,9.0,3.9231,2.6914,51.0,8.0,3.3529,2.2622,57.0,26.0,9.25,8.4811,74.0,4.0,2.6667,1.1547,8.0,13.0,6.0,3.2514,90.0,19.0,11.2857,5.6218,158.0,11.0,3.8333,3.5377,46.0
56.0,32.0,60.0,57.0,6.0,89.0,158.0,53.0,511.0,8.0,1.0,0.3067,2.6928,0.3092,58.0,324.0,8.0,4.6667,2.5702,56.0,6.0,2.6667,1.4975,32.0,9.0,4.0,2.3905,60.0,18.0,7.125,5.9387,57.0,4.0,2.0,1.7321,6.0,11.0,5.9333,2.4631,89.0,19.0,10.5333,5.3434,158.0,9.0,3.7857,2.5474,53.0
82.0,53.0,48.0,106.0,18.0,127.0,209.0,63.0,706.0,8.0,1.0,0.2531,2.7267,0.296,101.0,484.0,23.0,6.3077,6.369,82.0,7.0,4.0769,1.8467,53.0,9.0,4.8,2.7406,48.0,22.0,7.5714,6.1358,106.0,4.0,3.0,1.0954,18.0,16.0,7.4706,4.5842,127.0,23.0,13.0625,6.0274,209.0,10.0,4.2,3.1214,63.0
58.0,54.0,46.0,76.0,0.0,96.0,208.0,39.0,577.0,7.0,0.875,0.2915,2.553,0.3605,69.0,353.0,12.0,5.8,2.7406,58.0,11.0,4.1538,2.9396,54.0,7.0,3.2857,1.7728,46.0,18.0,8.4444,6.0645,76.0,6.9744,3.6763,1.9784,27.9487,11.0,5.3333,2.5668,96.0,19.0,11.5556,5.813,208.0,8.0,2.6,1.9928,39.0
50.0,40.0,54.0,70.0,6.0,96.0,162.0,67.0,545.0,8.0,1.0,0.2892,2.7084,0.2972,71.0,363.0,8.0,3.8462,2.6092,50.0,7.0,3.3333,1.6143,40.0,8.0,3.8571,2.5975,54.0,18.0,6.3636,4.8015,70.0,2.0,2.0,0.0,6.0,10.0,5.6471,2.4985,96.0,22.0,10.125,7.051,162.0,8.0,4.4667,2.2636,67.0
105.0,55.0,54.0,98.0,2.0,99.0,193.0,46.0,652.0,8.0,1.0,0.3225,2.6621,0.296,77.0,421.0,20.0,8.0769,5.8944,105.0,12.0,5.0,3.7148,55.0,10.0,3.6,2.3845,54.0,20.0,9.8,6.2858,98.0,2.0,2.0,2.2847,2.0,13.0,6.6,3.8322,99.0,26.0,12.8667,7.3763,193.0,9.0,3.2857,2.1989,46.0
44.0,55.0,47.0,76.0,4.0,104.0,162.0,39.0,531.0,8.0,1.0,0.3344,2.6606,0.3051,88.0,338.0,14.0,5.5,3.9641,44.0,13.0,4.2308,3.2185,55.0,14.0,4.7,4.1913,47.0,16.0,7.6,4.971,76.0,4.0,4.0,2.1682,4.0,18.0,6.9333,4.2337,104.0,21.0,11.5714,5.8535,162.0,6.0,3.5455,2.1149,39.0
30.0,31.0,59.0,72.0,12.0,72.0,174.0,22.0,472.0,8.0,1.0,0.3358,2.5849,0.3686,58.0,287.0,6.0,4.2857,1.7995,30.0,6.0,2.3846,1.5566,31.0,9.0,4.2143,2.3592,59.0,16.0,8.0,4.2426,72.0,8.0,6.0,2.8284,12.0,10.0,5.1429,2.7695,72.0,27.0,13.3846,7.042,174.0,7.0,2.4444,2.1279,22.0
46.0,44.0,66.0,68.0,6.0,89.0,180.0,30.0,529.0,8.0,1.0,0.3679,2.6298,0.3403,66.0,324.0,8.0,4.6,2.7968,46.0,7.0,2.5882,1.6225,44.0,12.0,4.7143,2.9724,66.0,16.0,6.8,5.1812,68.0,3.0,2.0,1.0,6.0,12.0,4.9444,3.2625,89.0,20.0,12.0,5.7321,180.0,7.0,3.0,1.9437,30.0
49.0,36.0,50.0,62.0,2.0,92.0,144.0,44.0,479.0,8.0,1.0,0.3071,2.667,0.3006,61.0,305.0,13.0,6.125,3.3139,49.0,10.0,3.6,2.7968,36.0,7.0,3.5714,1.6968,50.0,12.0,6.2,3.3267,62.0,2.0,2.0,1.8557,2.0,15.0,6.1333,3.9617,92.0,20.0,9.6,6.0687,144.0,15.0,3.6667,4.1194,44.0
51.0,37.0,67.0,72.0,2.0,111.0,194.0,44.0,578.0,8.0,1.0,0.298,2.5945,0.3356,88.0,390.0,13.0,5.1,3.8427,51.0,8.0,4.1111,2.421,37.0,16.0,3.9412,3.7495,67.0,12.0,8.0,3.0,72.0,2.0,2.0,2.074,2.0,12.0,6.5294,3.9389,111.0,21.0,11.4118,7.0804,194.0,8.0,3.6667,2.5346,44.0
18.0,46.0,59.0,42.0,2.0,57.0,84.0,18.0,326.0,8.0,1.0,0.6604,2.6764,0.2577,39.0,207.0,4.0,3.6,0.8944,18.0,11.0,5.1111,3.8873,46.0,13.0,4.5385,3.6427,59.0,10.0,6.0,3.0551,42.0,2.0,2.0,2.2045,2.0,11.0,6.3333,3.0,57.0,22.0,9.3333,7.3824,84.0,10.0,3.6,3.9749,18.0
27.0,25.0,21.0,14.0,20.0,56.0,82.0,11.0,256.0,8.0,1.0,0.3087,2.6834,0.3203,41.0,165.0,11.0,4.5,4.0373,27.0,10.0,4.1667,3.8687,25.0,7.0,5.25,1.2583,21.0,6.0,4.6667,2.3094,14.0,9.0,4.0,3.3166,20.0,11.0,5.6,3.3731,56.0,22.0,9.1111,7.96,82.0,3.0,1.8333,0.9832,11.0
55.0,49.0,53.0,54.0,8.0,76.0,137.0,30.0,462.0,8.0,1.0,0.4198,2.735,0.2965,66.0,303.0,10.0,4.2308,2.2787,55.0,9.0,3.7692,2.3507,49.0,12.0,4.8182,3.4876,53.0,12.0,9.0,2.0976,54.0,2.0,1.6,0.5477,8.0,9.0,4.75,2.1756,76.0,20.0,8.5625,6.4907,137.0,7.0,3.0,1.9437,30.0
34.0,49.0,58.0,56.0,6.0,90.0,177.0,36.0,506.0,8.0,1.0,0.3531,2.6179,0.3498,83.0,340.0,9.0,3.0909,2.468,34.0,11.0,4.4545,3.2974,49.0,15.0,3.8667,3.5429,58.0,10.0,7.0,2.8284,56.0,2.0,2.0,0.0,6.0,12.0,5.625,2.9861,90.0,21.0,11.0625,5.9382,177.0,7.0,3.0,2.0,36.0
20.0,41.0,49.0,44.0,8.0,88.0,178.0,32.0,460.0,8.0,1.0,0.302,2.5313,0.387,59.0,277.0,6.0,3.3333,2.3381,20.0,9.0,3.7273,2.9357,41.0,11.0,3.7692,2.6818,49.0,8.0,4.8889,2.2608,44.0,2.0,2.0,0.0,8.0,11.0,5.5,3.2249,88.0,21.0,11.8667,4.2404,178.0,7.0,2.9091,1.8684,32.0
73.0,57.0,48.0,48.0,0.0,100.0,167.0,30.0,523.0,7.0,0.875,0.3535,2.5963,0.3193,83.0,343.0,14.0,6.0833,3.6794,73.0,12.0,4.3846,3.9059,57.0,8.0,4.0,2.2563,48.0,10.0,6.0,2.1381,48.0,6.9286,3.4592,2.0795,22.0952,18.0,6.25,4.7258,100.0,18.0,10.4375,4.9929,167.0,8.0,3.75,2.4349,30.0
12.0,47.0,58.0,70.0,4.0,93.0,132.0,17.0,433.0,8.0,1.0,0.4339,2.5495,0.3048,70.0,288.0,6.0,4.0,2.6458,12.0,15.0,5.875,5.2491,47.0,13.0,3.8667,3.6227,58.0,14.0,7.0,4.9216,70.0,2.0,2.0,0.0,4.0,19.0,8.4545,5.6985,93.0,19.0,8.25,6.8166,132.0,4.0,2.125,1.126,17.0
52.0,56.0,79.0,74.0,10.0,103.0,143.0,26.0,543.0,8.0,1.0,0.4963,2.7365,0.2634,70.0,345.0,14.0,4.7273,4.2683,52.0,11.0,4.0,3.1132,56.0,21.0,5.2667,5.5737,79.0,12.0,7.4,2.9889,74.0,10.0,10.0,2.5157,10.0,13.0,6.0588,3.6652,103.0,18.0,8.9375,5.5072,143.0,4.0,2.0,1.2247,26.0
18.0,45.0,56.0,70.0,0.0,76.0,131.0,30.0,426.0,7.0,0.875,0.4262,2.5848,0.3075,53.0,278.0,4.0,3.0,1.0954,18.0,9.0,3.4615,2.2589,45.0,8.0,3.7333,1.9809,56.0,14.0,6.3636,3.443,70.0,6.0238,3.2391,1.6529,23.5238,13.0,5.0667,3.1502,76.0,13.0,8.7333,4.0083,131.0,6.0,2.5,1.6237,30.0
14.0,42.0,56.0,68.0,4.0,80.0,134.0,37.0,435.0,8.0,1.0,0.3904,2.6217,0.308,77.0,309.0,4.0,2.0,1.291,14.0,6.0,3.8182,1.4709,42.0,9.0,3.2941,2.0544,56.0,12.0,7.5556,3.9721,68.0,4.0,4.0,2.0667,4.0,13.0,6.1538,2.9678,80.0,19.0,10.3077,5.5585,134.0,6.0,3.3636,1.2863,37.0
38.0,38.0,49.0,74.0,2.0,60.0,125.0,21.0,407.0,8.0,1.0,0.4223,2.6423,0.3071,62.0,249.0,9.0,5.4286,2.82,38.0,11.0,3.8,3.084,38.0,8.0,3.5,1.9904,49.0,20.0,7.4,6.1137,74.0,1.0,1.0,0.0,2.0,7.0,4.2857,1.7728,60.0,21.0,8.9286,5.5811,125.0,5.0,2.3333,1.5,21.0
36.0,54.0,49.0,80.0,4.0,89.0,187.0,33.0,532.0,8.0,1.0,0.3333,2.5894,0.3515,70.0,344.0,10.0,3.6,2.9515,36.0,11.0,3.8571,2.9576,54.0,6.0,3.2667,1.7915,49.0,14.0,6.1538,4.7054,80.0,2.0,2.0,0.0,4.0,11.0,4.9444,2.6673,89.0,25.0,11.6875,5.6299,187.0,4.0,2.3571,1.2157,33.0
14.0,44.0,52.0,42.0,0.0,59.0,111.0,15.0,337.0,7.0,0.875,0.5189,2.5323,0.3294,52.0,211.0,4.0,2.3333,1.0328,14.0,11.0,4.4,3.2728,44.0,11.0,3.4667,2.669,52.0,12.0,4.6667,3.4641,42.0,8.6222,3.9387,2.6757,27.7556,9.0,3.9333,2.4044,59.0,15.0,6.9375,4.946,111.0,6.0,1.875,1.8077,15.0
20.0,41.0,61.0,74.0,6.0,75.0,113.0,20.0,410.0,8.0,1.0,0.4904,2.662,0.2756,40.0,245.0,13.0,6.6667,6.0277,20.0,9.0,3.1538,2.5445,41.0,9.0,3.5882,2.6939,61.0,20.0,10.5714,6.2944,74.0,2.0,2.0,0.0,6.0,11.0,5.0,3.0472,75.0,15.0,7.5333,4.3894,113.0,3.0,2.0,0.9428,20.0
11.0,25.0,22.0,43.0,10.0,36.0,65.0,27.0,239.0,8.0,1.0,0.3672,2.7764,0.272,26.0,153.0,9.0,5.5,4.9497,11.0,6.0,3.125,1.6421,25.0,5.0,2.75,1.2817,22.0,12.0,6.1429,3.671,43.0,6.0,2.5,2.3805,10.0,10.0,3.6,3.34,36.0,18.0,6.5,6.485,65.0,5.0,3.0,1.5,27.0
0.0,54.0,51.0,58.0,4.0,29.0,74.0,33.0,303.0,7.0,0.875,0.7721,2.5842,0.2442,49.0,193.0,6.2222,3.2501,1.6777,20.8889,10.0,4.1538,2.577,54.0,10.0,3.9231,2.2532,51.0,14.0,8.2857,4.0708,58.0,2.0,2.0,0.0,4.0,9.0,2.6364,2.3355,29.0,15.0,5.2857,4.3576,74.0,7.0,3.0,1.7321,33.0
0.0,46.0,47.0,52.0,6.0,35.0,61.0,19.0,266.0,7.0,0.875,0.8087,2.6076,0.2293,29.0,168.0,8.375,3.309,2.3014,27.875,5.0,2.7059,1.2632,46.0,7.0,2.6111,1.8195,47.0,16.0,5.7778,5.2387,52.0,2.0,2.0,0.0,6.0,9.0,2.1875,1.9738,35.0,14.0,4.0667,3.826,61.0,5.0,1.7273,1.2721,19.0
0.0,49.0,43.0,46.0,2.0,26.0,86.0,30.0,282.0,7.0,0.875,0.6479,2.5133,0.305,28.0,175.0,5.2222,2.6861,1.411,16.0,7.0,3.7692,2.2043,49.0,6.0,3.3077,1.4936,43.0,10.0,5.1111,3.1798,46.0,2.0,2.0,2.3281,2.0,5.0,2.1667,1.1934,26.0,15.0,7.1667,5.6862,86.0,7.0,3.0,1.8257,30.0
0.0,54.0,47.0,46.0,0.0,30.0,78.0,28.0,283.0,6.0,0.75,0.7426,2.4981,0.2756,35.0,176.0,6.2,2.8075,1.8024,20.0,7.0,3.1765,1.8787,54.0,7.0,2.7647,1.715,47.0,14.0,6.5714,4.2762,46.0,7.8182,4.0278,2.3598,20.8182,8.0,3.3333,1.9365,30.0,16.0,6.5,5.962,78.0,5.0,2.5455,1.5725,28.0
0.0,50.0,41.0,74.0,8.0,30.0,59.0,29.0,291.0,7.0,0.875,0.7712,2.6161,0.2543,37.0,183.0,11.0,4.7376,3.9941,33.4167,9.0,3.5714,2.4718,50.0,7.0,2.7333,2.1536,41.0,20.0,12.3333,7.7374,74.0,3.0,2.0,0.8165,8.0,6.0,2.7273,1.8488,30.0,12.0,4.9167,4.5619,59.0,6.0,2.6364,1.6895,29.0
0.0,48.0,41.0,70.0,14.0,28.0,63.0,23.0,287.0,7.0,0.875,0.7807,2.6412,0.2439,30.0,167.0,12.2667,4.7389,4.1944,46.4667,9.0,3.4286,2.5933,48.0,8.0,2.9286,1.9,41.0,20.0,7.7778,6.2805,70.0,6.0,3.5,1.9149,14.0,6.0,2.5455,1.5725,28.0,17.0,5.7273,5.0416,63.0,4.0,2.3,1.1595,23.0
0.0,48.0,43.0,62.0,14.0,25.0,130.0,31.0,353.0,7.0,0.875,0.4892,2.4962,0.3683,40.0,194.0,10.0667,5.6609,3.9161,26.3333,11.0,3.6923,2.8689,48.0,8.0,3.3077,2.4285,43.0,12.0,6.2,3.3267,62.0,8.0,4.6667,3.0551,14.0,6.0,1.9231,1.4412,25.0,28.0,8.6667,8.4403,130.0,8.0,2.2143,1.8472,31.0
4.0,66.0,60.0,54.0,6.0,38.0,93.0,24.0,345.0,8.0,1.0,0.8129,2.6182,0.2696,46.0,220.0,2.0,2.0,0.0,4.0,11.0,3.8824,3.0183,66.0,13.0,3.5294,3.1843,60.0,10.0,6.75,3.5355,54.0,4.0,3.0,1.4142,6.0,8.0,3.1667,1.9462,38.0,19.0,7.1538,6.453,93.0,4.0,2.4,1.075,24.0
0.0,53.0,45.0,56.0,19.0,47.0,80.0,57.0,357.0,7.0,0.875,0.5326,2.7209,0.2241,35.0,224.0,9.8667,4.2597,2.9582,27.9333,12.0,3.5333,2.8999,53.0,8.0,2.8125,1.8337,45.0,24.0,8.0,7.3937,56.0,6.0,3.8,1.7889,19.0,9.0,3.1333,2.0307,47.0,13.0,6.1538,3.4119,80.0,14.0,4.75,4.6734,57.0
0.0,46.0,37.0,94.0,0.0,20.0,116.0,32.0,345.0,6.0,0.75,0.494,2.3292,0.3362,51.0,207.0,8.6875,3.9484,2.829,21.625,10.0,3.8333,2.8551,46.0,7.0,3.0833,1.9752,37.0,32.0,9.4,8.8969,94.0,6.8235,3.5524,2.1705,17.1176,4.0,1.8182,1.2505,20.0,24.0,9.6667,7.9239,116.0,5.0,2.9091,1.446,32.0
